origin,destination,hour,trips,mean_trip_seconds
2,25,17,7.0,3554.3
2,25,18,7.0,3013.7
2,25,19,1.0,3597.0
2,25,20,1.0,2251.0
2,25,21,8.0,2498.4
2,25,22,3.0,2079.0
2,25,23,4.0,2511.5
2,26,1,1.0,1718.0
2,26,8,1.0,2910.0
2,26,15,1.0,3396.0
2,26,17,2.0,2981.5
2,26,19,1.0,2636.0
2,26,22,1.0,2030.0
2,27,1,1.0,1240.0
2,27,6,4.0,2412.8
2,27,7,2.0,2983.0
2,27,8,1.0,3780.0
2,27,10,1.0,2430.0
2,27,11,1.0,1919.0
2,27,14,1.0,1872.0
2,27,15,3.0,2618.7
2,27,18,2.0,2627.5
2,27,19,1.0,1621.0
2,27,20,1.0,2922.0
2,27,21,6.0,2289.3
2,27,23,2.0,2075.0
2,28,0,1.0,1991.0
2,28,1,2.0,1662.5
2,28,2,5.0,1617.2
2,28,4,7.0,1565.1
2,28,5,23.0,1642.9
2,29,3,1.0,2459.0
2,29,4,1.0,1910.0
2,29,5,5.0,1791.4
2,29,23,4.0,1973.2
2,30,1,2.0,2009.5
2,30,2,2.0,2068.0
2,30,3,1.0,1818.0
2,30,5,2.0,1938.0
2,31,0,1.0,1428.0
2,31,5,1.0,1591.0
2,32,1,1.0,1850.0
2,32,2,4.0,1383.8
2,32,4,11.0,1229.4
2,32,5,38.0,1671.9
2,32,6,57.0,1718.4
2,32,7,112.0,2890.7
2,32,8,108.0,2833.2
2,32,9,96.0,2186.0
2,32,10,56.0,2092.8
2,32,11,34.0,1966.9
2,32,12,42.0,1950.0
2,32,13,35.0,1899.0
2,32,14,31.0,1996.3
2,32,15,20.0,2198.2
2,32,16,24.0,2864.7
2,32,17,18.0,2696.3
2,32,18,22.0,2280.5
2,32,19,14.0,1975.7
2,32,20,28.0,1669.8
2,32,21,27.0,1557.3
2,32,22,17.0,1616.3
2,32,23,6.0,1556.3
2,33,0,1.0,1232.0
2,33,1,3.0,1901.3
2,33,2,1.0,1375.0
2,33,4,3.0,1516.7
2,33,5,3.0,1489.0
2,33,6,1.0,2524.0
2,33,7,8.0,3544.8
2,33,8,4.0,2720.0
2,33,9,6.0,2691.8
2,33,10,2.0,2784.5
2,33,11,3.0,2032.7
2,33,12,3.0,1902.7
2,33,13,9.0,1702.6
2,33,14,2.0,2317.5
2,33,15,1.0,2420.0
2,33,16,1.0,4263.0
2,33,17,2.0,2332.5
2,33,18,4.0,2461.2
2,33,19,2.0,2202.5
2,33,22,1.0,1583.0
2,33,23,2.0,1910.0
2,34,2,1.0,3383.0
2,35,1,1.0,1517.0
2,35,5,2.0,1464.5
2,35,6,2.0,1480.0
2,35,8,1.0,3840.0
2,35,9,4.0,2789.0
2,35,10,1.0,1594.0
2,35,11,2.0,2033.5
2,35,12,3.0,1950.0
2,35,16,1.0,3149.0
2,35,17,5.0,2572.6
2,35,18,1.0,2879.0
2,35,19,2.0,2138.0
2,35,20,3.0,2110.0
2,35,21,1.0,2150.0
2,35,22,1.0,2341.0
2,35,23,2.0,2547.5
2,36,7,1.0,5830.0
2,36,8,1.0,3022.0
2,37,12,1.0,2365.0
2,38,3,1.0,1597.0
2,39,4,2.0,1846.0
2,39,9,1.0,2493.0
2,39,12,1.0,2964.0
2,39,16,2.0,3104.5
2,39,17,2.0,4140.0
2,39,18,1.0,2650.0
2,39,20,1.0,2075.0
2,39,23,1.0,1564.0
2,40,11,1.0,3426.0
2,40,14,1.0,3630.0
2,40,19,1.0,3002.0
2,40,20,2.0,2504.0
2,40,21,1.0,2709.0
2,41,0,1.0,1748.0
2,41,1,1.0,2003.0
2,41,5,6.0,2235.2
2,41,6,1.0,2351.0
2,41,7,4.0,3346.2
2,41,8,2.0,2463.0
2,41,9,5.0,3368.0
2,41,10,2.0,3018.0
2,41,11,3.0,2401.7
2,41,13,1.0,2253.0
2,41,14,6.0,2684.8
2,41,15,6.0,3144.5
2,41,17,1.0,2863.0
2,41,18,3.0,2781.7
2,41,20,4.0,2239.5
2,41,21,6.0,2235.0
2,41,22,1.0,2062.0
2,42,2,2.0,2841.0
2,42,4,3.0,2024.0
2,42,8,1.0,2336.0
2,42,12,1.0,2156.0
2,42,14,1.0,2640.0
2,42,22,1.0,2296.0
2,42,23,3.0,2326.0
2,43,0,1.0,2343.0
2,43,1,2.0,2004.5
2,43,4,4.0,2132.0
2,43,8,1.0,2161.0
2,43,9,1.0,2334.0
2,43,10,1.0,3229.0
2,43,11,1.0,1929.0
2,43,15,1.0,3038.0
2,43,16,3.0,3830.3
2,43,18,1.0,2164.0
2,43,19,3.0,2814.3
2,43,20,2.0,2819.5
2,43,21,1.0,2519.0
2,43,22,3.0,2824.7
2,49,6,3.0,2243.0
2,56,2,1.0,2278.0
2,56,3,9.0,2460.4
2,56,4,11.0,2380.6
2,56,5,14.0,2584.1
2,57,5,2.0,1990.0
2,58,0,1.0,2260.0
2,58,8,1.0,3612.0
2,58,9,1.0,3546.0
2,58,10,2.0,3099.0
2,58,11,3.0,2407.0
2,58,12,2.0,3293.5
2,58,14,1.0,4181.0
2,58,15,3.0,3512.3
2,58,20,3.0,2701.0
2,58,22,1.0,1927.0
2,58,23,1.0,2188.0
2,60,4,1.0,1413.0
2,62,21,1.0,2432.0
2,64,3,1.0,2110.0
2,64,6,2.0,2986.0
2,64,7,3.0,4091.0
2,64,10,1.0,2673.0
2,66,3,1.0,2204.0
2,66,11,2.0,2842.5
2,66,13,1.0,3098.0
2,66,14,1.0,3623.0
2,66,16,1.0,4741.0
2,66,17,1.0,4676.0
2,67,4,1.0,2511.0
2,67,5,2.0,2055.0
2,67,8,1.0,3619.0
2,67,9,1.0,3086.0
2,67,16,2.0,3573.5
2,67,22,1.0,2204.0
2,67,23,2.0,2585.5
2,68,1,2.0,2505.5
2,68,2,1.0,2053.0
2,69,4,1.0,1841.0
2,69,6,2.0,3253.0
2,69,10,2.0,3372.0
2,69,22,2.0,1953.0
2,70,6,2.0,3526.0
2,70,15,1.0,4341.0
2,71,4,2.0,2074.5
2,71,7,1.0,4325.0
2,71,12,1.0,2494.0
2,71,14,1.0,3465.0
2,71,16,1.0,3881.0
2,71,21,1.0,2396.0
2,71,22,3.0,2950.7
2,71,23,1.0,2318.0
2,75,2,1.0,2154.0
2,76,0,1.0,1856.0
2,76,1,3.0,1541.7
2,76,2,8.0,1542.8
2,76,3,41.0,1554.4
2,76,4,84.0,1563.3
2,76,5,94.0,1919.2
2,76,6,61.0,2237.0
2,76,7,56.0,2507.2
2,76,8,51.0,2371.4
2,76,9,33.0,2049.7
2,76,10,37.0,1960.9
2,76,11,24.0,2046.6
2,76,12,43.0,2173.3
2,76,13,28.0,2400.6
2,76,14,29.0,2581.6
2,76,15,28.0,2821.9
2,76,16,37.0,2935.8
2,76,17,31.0,2658.9
2,76,18,22.0,2412.3
2,76,19,25.0,1994.2
2,76,20,11.0,1776.7
2,76,21,8.0,1725.6
2,76,22,2.0,1854.5
2,77,0,29.0,523.7
2,77,1,19.0,493.3
2,77,2,13.0,490.9
2,77,3,10.0,517.6
2,77,4,12.0,510.4
2,77,5,25.0,473.5
2,77,6,33.0,422.4
2,77,7,147.0,702.1
2,77,8,143.0,642.4
2,77,9,68.0,595.3
2,77,10,63.0,535.6
2,77,11,66.0,570.7
2,77,12,50.0,509.0
2,77,13,53.0,633.9
2,77,14,69.0,615.0
2,77,15,84.0,728.6
2,77,16,98.0,797.5
2,77,17,124.0,749.4
2,77,18,90.0,803.2
2,77,19,85.0,694.2
2,77,20,64.0,596.4
2,77,21,59.0,582.2
2,77,22,58.0,509.8
2,77,23,47.0,568.1
3,1,1,25.0,699.3
3,1,2,40.0,572.7
3,1,3,19.0,685.9
3,1,4,9.0,610.9
3,2,0,35.0,770.9
3,2,1,11.0,911.4
3,2,2,14.0,744.1
3,2,3,5.0,795.0
3,2,4,15.0,628.7
3,2,5,7.0,914.0
3,2,6,13.0,763.4
3,2,7,21.0,992.0
3,2,8,19.0,944.3
3,2,9,20.0,873.3
3,2,10,34.0,890.9
3,2,11,25.0,1017.9
3,2,12,44.0,1001.9
3,2,13,45.0,1061.4
3,2,14,54.0,1150.3
3,2,15,63.0,1144.0
3,2,16,67.0,1154.1
3,2,17,60.0,1214.8
3,2,18,66.0,1100.2
3,2,19,58.0,934.6
3,2,20,61.0,893.5
3,2,21,49.0,983.7
3,2,22,34.0,911.7
3,2,23,45.0,862.5
3,3,0,165.0,306.9
3,3,1,110.0,291.0
3,3,2,70.0,266.4
3,3,3,54.0,334.5
3,3,4,19.0,204.3
3,3,5,37.0,335.8
3,3,6,68.0,486.5
3,3,7,121.0,421.9
3,3,8,162.0,400.2
3,3,9,164.0,328.4
3,3,10,195.0,342.9
3,3,11,148.0,377.3
3,3,12,184.0,374.4
3,3,13,167.0,355.7
3,3,14,201.0,372.0
3,3,15,192.0,367.7
3,3,16,269.0,386.7
3,3,17,293.0,412.0
3,3,18,390.0,388.2
3,3,19,427.0,361.8
3,3,20,295.0,354.3
3,3,21,309.0,337.0
3,3,22,311.0,318.2
3,3,23,273.0,338.8
3,4,0,48.0,450.3
3,4,1,30.0,562.6
3,4,2,24.0,474.0
3,4,3,21.0,475.3
3,4,4,14.0,453.3
3,4,5,13.0,472.5
3,4,6,41.0,434.3
3,4,7,86.0,610.6
3,4,8,88.0,579.3
3,4,9,66.0,538.9
3,4,10,79.0,543.1
3,4,11,66.0,590.9
3,4,12,60.0,623.1
3,4,13,72.0,608.3
3,4,14,87.0,689.3
3,4,15,89.0,646.2
3,4,16,122.0,664.4
3,4,17,128.0,712.0
3,4,18,213.0,636.0
3,4,19,176.0,575.0
3,4,20,119.0,486.6
3,4,21,117.0,525.4
3,4,22,102.0,474.7
3,4,23,101.0,471.4
3,5,0,24.0,523.9
3,5,1,19.0,536.3
3,5,2,10.0,571.2
3,5,3,4.0,457.8
3,5,4,3.0,397.3
3,5,5,6.0,456.2
3,5,6,34.0,596.0
3,5,7,5.0,554.8
3,5,11,7.0,554.6
3,5,12,6.0,653.5
3,5,20,11.0,643.2
3,5,21,13.0,611.4
3,5,22,19.0,520.9
3,5,23,25.0,556.5
3,6,0,201.0,473.6
3,6,1,127.0,433.6
3,6,2,66.0,431.4
3,6,3,41.0,446.5
3,6,4,40.0,417.8
3,6,5,51.0,423.3
3,6,6,141.0,484.6
3,6,7,166.0,849.8
3,6,8,262.0,735.3
3,6,9,257.0,569.9
3,6,10,325.0,535.0
3,6,11,280.0,541.7
3,6,12,253.0,533.0
3,6,13,277.0,514.0
3,6,14,282.0,547.8
3,6,15,305.0,565.7
3,6,16,334.0,587.4
3,6,17,455.0,619.5
3,6,18,771.0,614.3
3,6,19,761.0,559.1
3,6,20,577.0,521.3
3,6,21,539.0,521.0
3,6,22,526.0,510.2
3,6,23,423.0,486.0
3,7,0,31.0,717.3
3,7,1,25.0,694.9
3,7,2,15.0,703.1
3,7,3,9.0,679.1
3,7,4,18.0,663.5
3,7,5,34.0,661.4
3,7,6,82.0,815.3
3,7,7,143.0,1262.5
3,7,8,132.0,1348.1
3,7,9,187.0,936.2
3,7,10,151.0,844.3
3,7,11,124.0,840.4
3,7,12,109.0,875.9
3,7,13,96.0,815.1
3,7,14,131.0,828.9
3,7,15,128.0,870.2
3,7,16,149.0,910.7
3,7,17,167.0,976.4
3,7,18,251.0,901.9
3,7,19,261.0,854.2
3,7,20,181.0,823.7
3,7,21,126.0,777.9
3,7,22,156.0,779.6
3,7,23,101.0,753.8
3,8,0,67.0,839.6
3,8,1,30.0,797.2
3,8,2,24.0,729.6
3,8,3,15.0,800.5
3,8,4,46.0,731.6
3,8,5,140.0,738.8
3,8,6,336.0,826.2
3,8,7,470.0,1533.8
3,8,8,541.0,1717.3
3,8,9,741.0,1176.0
3,8,10,542.0,1036.2
3,8,11,313.0,901.0
3,8,12,300.0,916.6
3,8,13,257.0,905.8
3,8,14,290.0,967.5
3,8,15,295.0,1015.8
3,8,16,313.0,1110.1
3,8,17,348.0,1109.7
3,8,18,380.0,1013.5
3,8,19,319.0,958.1
3,8,20,258.0,895.7
3,8,21,283.0,889.3
3,8,22,254.0,878.8
3,8,23,210.0,858.4
3,9,7,2.0,2836.5
3,9,12,1.0,2478.0
3,9,14,1.0,5147.0
3,9,18,2.0,2144.0
3,9,19,2.0,2142.5
3,9,20,1.0,1918.0
3,9,21,1.0,1409.0
3,10,0,4.0,1657.8
3,10,1,1.0,1063.0
3,10,2,2.0,1276.0
3,10,4,1.0,1819.0
3,10,5,1.0,2632.0
3,10,6,4.0,2201.2
3,10,23,1.0,1389.0
3,11,0,5.0,1088.2
3,11,1,1.0,1267.0
3,11,2,3.0,1245.0
3,11,3,1.0,1023.0
3,11,4,5.0,991.6
3,11,5,4.0,1196.5
3,11,6,10.0,1460.3
3,11,7,6.0,1920.7
3,11,8,5.0,1929.2
3,11,9,7.0,1592.0
3,11,10,7.0,1586.4
3,11,11,6.0,1430.7
3,11,12,7.0,1615.0
3,11,13,7.0,1535.7
3,11,14,7.0,2067.3
3,11,15,4.0,2234.2
3,11,16,6.0,2136.8
3,11,17,5.0,2438.4
3,11,18,6.0,2187.7
3,11,19,6.0,1726.2
3,11,20,1.0,1391.0
3,11,22,8.0,1274.1
3,11,23,7.0,1338.6
3,12,0,1.0,899.0
3,12,7,3.0,1419.7
3,12,8,7.0,1622.0
3,12,9,4.0,1537.2
3,12,10,6.0,1383.8
3,12,11,3.0,1428.7
3,12,12,4.0,1637.5
3,12,13,3.0,1753.3
3,12,14,3.0,1426.3
3,12,15,1.0,1571.0
3,12,16,4.0,1684.0
3,12,17,7.0,1882.4
3,12,18,8.0,1760.6
3,12,19,2.0,1476.5
3,12,20,4.0,1410.5
3,12,21,4.0,1210.0
3,12,22,2.0,1479.0
3,12,23,8.0,989.6
3,13,0,2.0,624.0
3,13,1,1.0,946.0
3,13,2,1.0,737.0
3,13,5,2.0,678.5
3,13,6,6.0,790.0
3,13,7,2.0,1153.0
3,13,8,2.0,1098.5
3,13,9,8.0,1176.9
3,13,10,16.0,1120.2
3,13,11,26.0,1091.1
3,13,12,13.0,1021.1
3,13,13,14.0,1025.5
3,13,14,8.0,1117.2
3,13,15,3.0,1524.3
3,13,16,4.0,1217.2
3,13,17,2.0,1188.0
3,13,18,5.0,1403.0
3,13,19,2.0,1114.0
3,13,20,6.0,1080.0
3,13,21,10.0,800.8
3,13,22,5.0,824.2
3,13,23,5.0,882.4
3,14,0,18.0,817.9
3,14,1,14.0,676.8
3,14,2,11.0,849.5
3,14,3,4.0,671.0
3,14,4,3.0,767.3
3,14,5,6.0,740.2
3,14,6,8.0,788.0
3,14,7,19.0,1104.9
3,14,8,18.0,992.2
3,14,9,34.0,932.4
3,14,10,14.0,969.0
3,14,11,22.0,1030.2
3,14,12,27.0,1113.3
3,14,13,24.0,1059.9
3,14,14,24.0,1153.9
3,14,15,23.0,1308.9
3,14,16,29.0,1373.1
3,14,17,58.0,1303.1
3,14,18,53.0,1139.0
3,14,19,47.0,1022.7
3,14,20,46.0,930.5
3,14,21,50.0,809.1
3,14,22,41.0,802.8
3,14,23,49.0,800.4
3,15,0,5.0,1201.2
3,15,1,11.0,1263.5
3,15,2,1.0,1510.0
3,15,3,4.0,1164.5
3,15,4,6.0,1270.2
3,15,5,5.0,1707.2
3,15,23,6.0,1245.3
3,16,0,19.0,910.4
3,16,1,10.0,917.7
3,16,2,8.0,694.2
3,16,3,10.0,789.1
3,16,4,10.0,1215.1
3,16,5,18.0,897.7
3,16,6,23.0,972.3
3,16,7,42.0,1335.4
3,16,8,54.0,1217.1
3,16,9,28.0,955.9
3,16,10,38.0,1115.8
3,16,11,33.0,1098.1
3,16,12,38.0,1119.8
3,16,13,31.0,1146.6
3,16,14,44.0,1478.0
3,16,15,41.0,1526.1
3,16,16,58.0,1574.0
3,16,17,42.0,1644.9
3,16,18,61.0,1427.1
3,16,19,62.0,1056.6
3,16,20,46.0,1003.8
3,16,21,43.0,850.6
3,16,22,35.0,998.8
3,16,23,44.0,906.4
3,17,2,1.0,1706.0
3,18,0,1.0,1435.0
3,18,1,1.0,1683.0
3,18,3,1.0,1436.0
3,18,9,2.0,2435.5
3,18,10,1.0,2087.0
3,18,13,1.0,2636.0
3,18,17,2.0,3289.0
3,18,20,1.0,1876.0
3,18,21,1.0,1757.0
3,18,23,1.0,1802.0
3,19,0,4.0,1643.5
3,19,1,2.0,1613.5
3,19,2,1.0,1531.0
3,19,3,1.0,1355.0
3,19,4,1.0,1385.0
3,19,5,1.0,1540.0
3,20,0,5.0,1491.4
3,20,1,1.0,1231.0
3,20,2,1.0,989.0
3,20,3,1.0,1501.0
3,20,5,1.0,1144.0
3,20,7,4.0,2973.5
3,20,9,3.0,1423.7
3,20,10,2.0,1697.0
3,20,11,6.0,1417.3
3,20,12,3.0,1604.0
3,20,14,2.0,2536.5
3,20,15,6.0,2375.3
3,20,16,4.0,2587.5
3,20,17,1.0,2544.0
3,20,18,2.0,1858.0
3,20,19,4.0,2040.0
3,20,20,6.0,1768.0
3,20,21,3.0,1624.7
3,20,22,4.0,1410.2
3,20,23,3.0,1345.0
3,21,0,19.0,1129.3
3,21,1,13.0,965.2
3,21,2,8.0,1274.5
3,21,3,8.0,828.6
3,21,4,15.0,831.0
3,21,5,5.0,835.0
3,21,6,1.0,1610.0
3,22,1,7.0,1038.1
3,22,2,9.0,1048.4
3,22,3,12.0,1075.2
3,22,4,2.0,752.0
3,23,0,3.0,1909.3
3,23,1,3.0,1528.0
3,23,2,2.0,1529.0
3,23,3,3.0,1662.7
3,23,4,2.0,1137.0
3,23,5,1.0,1906.0
3,23,6,7.0,1682.9
3,23,7,5.0,2159.2
3,23,8,5.0,2225.0
3,23,9,11.0,1667.5
3,23,10,8.0,1768.8
3,23,11,4.0,1804.2
3,23,12,7.0,1797.0
3,23,13,3.0,1584.7
3,23,14,7.0,2324.1
3,23,15,6.0,2551.7
3,23,16,13.0,2343.4
3,23,17,16.0,2445.9
3,23,18,18.0,2200.8
3,23,19,14.0,1840.6
3,23,20,13.0,1685.4
3,23,21,9.0,1601.6
3,23,22,7.0,1630.9
3,23,23,3.0,1495.0
3,24,0,42.0,1215.0
3,24,1,21.0,1213.9
3,24,2,11.0,985.5
3,24,3,7.0,1162.0
3,24,4,8.0,999.4
3,24,5,32.0,1110.0
3,24,6,40.0,1247.8
3,24,7,76.0,1933.7
3,24,8,76.0,1880.5
3,24,9,77.0,1382.2
3,24,10,94.0,1410.7
3,24,11,69.0,1414.5
3,24,12,70.0,1402.9
3,24,13,49.0,1404.6
3,24,14,57.0,1499.1
3,24,15,59.0,1742.1
3,24,16,61.0,1708.2
3,24,17,96.0,1809.8
3,24,18,143.0,1581.4
3,24,19,136.0,1492.4
3,24,20,116.0,1306.6
3,24,21,127.0,1244.3
3,24,22,104.0,1256.4
3,24,23,93.0,1234.2
3,25,0,2.0,2011.5
3,25,1,1.0,1605.0
3,25,5,1.0,1281.0
3,25,7,3.0,2346.0
3,25,8,2.0,2649.0
3,25,9,5.0,2244.4
3,25,10,2.0,2353.0
3,25,12,6.0,2669.5
3,25,13,4.0,2339.2
3,25,14,8.0,2879.2
3,25,15,8.0,3179.8
3,25,16,3.0,2854.7
3,25,17,3.0,3308.0
3,25,18,6.0,2733.0
3,25,19,7.0,2337.9
3,25,20,4.0,2413.0
3,25,21,6.0,2069.3
3,25,22,3.0,1951.3
3,25,23,7.0,1764.6
3,26,2,1.0,1657.0
3,26,4,2.0,1782.0
3,26,5,2.0,1768.0
3,27,0,1.0,1522.0
3,27,1,1.0,1316.0
3,27,4,2.0,1313.0
3,27,5,1.0,1207.0
3,27,6,6.0,1590.2
3,27,7,5.0,2175.0
3,27,8,5.0,2530.0
3,27,9,2.0,2533.5
3,27,11,3.0,1731.0
3,27,12,3.0,2121.0
3,27,14,1.0,1686.0
3,27,15,4.0,2237.5
3,27,16,9.0,2659.1
3,27,17,6.0,2734.0
3,27,18,4.0,2360.0
3,27,19,3.0,2047.0
3,27,20,1.0,1564.0
3,27,22,2.0,1402.5
3,27,23,3.0,1473.0
3,28,0,20.0,1259.0
3,28,1,13.0,1298.7
3,28,2,5.0,1334.2
3,28,3,4.0,1105.8
3,28,4,17.0,1112.3
3,28,5,57.0,1118.8
3,28,6,215.0,1317.5
3,28,7,349.0,2071.3
3,28,8,270.0,2389.1
3,28,9,248.0,1760.9
3,28,10,202.0,1653.0
3,28,11,149.0,1538.0
3,28,12,129.0,1665.4
3,28,13,114.0,1716.9
3,28,14,128.0,1758.0
3,28,15,121.0,1762.4
3,28,16,101.0,2033.9
3,28,17,141.0,2148.1
3,28,18,142.0,1782.3
3,28,19,136.0,1560.9
3,28,20,81.0,1558.0
3,28,21,66.0,1359.3
3,28,22,59.0,1328.1
3,28,23,64.0,1299.9
3,29,0,3.0,1822.3
3,29,1,1.0,1807.0
3,29,4,2.0,1337.5
3,29,5,6.0,1708.0
3,29,6,1.0,1429.0
3,30,0,2.0,1724.5
3,30,2,1.0,1541.0
3,30,3,1.0,2471.0
3,30,7,4.0,3290.8
3,30,8,1.0,2737.0
3,30,9,2.0,2791.5
3,30,10,4.0,1690.8
3,30,11,6.0,1963.7
3,30,12,4.0,2264.2
3,30,13,1.0,1738.0
3,30,14,2.0,2792.0
3,30,15,4.0,2827.5
3,30,19,1.0,1937.0
3,30,20,4.0,2174.0
3,30,21,1.0,2902.0
3,30,22,3.0,2108.7
3,30,23,1.0,2184.0
3,31,1,5.0,1572.2
3,31,2,3.0,1301.7
3,31,4,3.0,1143.3
3,32,0,29.0,1055.8
3,32,1,23.0,1009.2
3,32,2,14.0,951.9
3,32,3,13.0,839.4
3,32,4,44.0,841.5
3,32,5,113.0,927.5
3,32,6,299.0,1035.3
3,32,7,578.0,1773.4
3,32,8,676.0,1984.8
3,32,9,741.0,1460.9
3,32,10,447.0,1310.0
3,32,11,288.0,1245.6
3,32,12,268.0,1256.4
3,32,13,183.0,1246.4
3,32,14,185.0,1315.5
3,32,15,129.0,1380.0
3,32,16,136.0,1579.1
3,32,17,163.0,1563.4
3,32,18,118.0,1321.0
3,32,19,95.0,1239.3
3,32,20,67.0,1139.2
3,32,21,92.0,1126.4
3,32,22,94.0,1089.6
3,32,23,73.0,1061.4
3,33,0,7.0,1083.3
3,33,1,2.0,1438.5
3,33,2,3.0,1735.7
3,33,5,8.0,1068.4
3,33,6,5.0,1055.2
3,33,7,21.0,2414.5
3,33,8,18.0,2007.6
3,33,9,18.0,1485.9
3,33,10,24.0,1617.7
3,33,11,17.0,1435.2
3,33,12,12.0,1386.0
3,33,13,13.0,1466.4
3,33,14,17.0,1762.0
3,33,15,14.0,1711.4
3,33,16,15.0,2065.1
3,33,17,17.0,1921.2
3,33,18,24.0,1592.5
3,33,19,11.0,1478.3
3,33,20,18.0,1354.0
3,33,21,18.0,1356.4
3,33,22,9.0,1321.2
3,33,23,19.0,1283.5
3,34,2,1.0,997.0
3,34,4,1.0,1583.0
3,34,5,3.0,2185.7
3,34,6,1.0,1135.0
3,34,7,1.0,1672.0
3,34,8,1.0,3900.0
3,34,9,2.0,2368.5
3,34,10,2.0,1580.5
3,34,11,4.0,1756.2
3,34,12,3.0,1566.7
3,34,13,3.0,1941.0
3,34,14,2.0,1944.0
3,34,15,1.0,2099.0
3,34,16,2.0,1919.0
3,34,18,6.0,1469.0
3,34,19,1.0,1451.0
3,34,20,3.0,1500.0
3,34,21,3.0,1625.7
3,34,22,2.0,1212.5
3,34,23,1.0,1038.0
3,35,0,2.0,1234.0
3,35,1,1.0,1609.0
3,35,4,2.0,1114.5
3,35,5,1.0,947.0
3,35,6,3.0,1277.7
3,35,7,4.0,1454.2
3,35,8,2.0,1568.0
3,35,9,5.0,1731.4
3,35,10,3.0,1464.7
3,35,11,4.0,1832.0
3,35,12,3.0,1401.7
3,35,13,3.0,1802.7
3,35,14,2.0,2210.5
3,35,15,4.0,1664.8
3,35,16,2.0,1599.5
3,35,17,5.0,1930.0
3,35,18,6.0,1737.2
3,35,19,2.0,1437.5
3,35,20,1.0,1429.0
3,35,21,3.0,1543.0
3,35,22,1.0,1328.0
3,35,23,7.0,1538.4
3,37,2,1.0,1548.0
3,38,0,2.0,1351.5
3,38,1,4.0,1592.8
3,38,2,1.0,2023.0
3,38,3,1.0,1990.0
3,38,4,3.0,1429.7
3,38,6,1.0,1158.0
3,38,7,1.0,2386.0
3,38,8,1.0,2012.0
3,38,9,1.0,3349.0
3,38,10,2.0,2034.0
3,38,13,3.0,1931.0
3,38,14,4.0,1936.8
3,38,15,3.0,2126.7
3,38,16,6.0,2282.5
3,38,17,5.0,2309.0
3,38,18,2.0,2033.0
3,38,19,2.0,1422.5
3,38,22,3.0,1418.3
3,38,23,6.0,1341.3
3,39,1,1.0,1107.0
3,39,2,3.0,1276.7
3,39,3,1.0,1493.0
3,39,6,2.0,1545.5
3,39,23,1.0,1381.0
3,40,0,1.0,1921.0
3,40,1,2.0,1427.0
3,40,14,1.0,3523.0
3,40,17,1.0,1825.0
3,40,22,2.0,1625.5
3,41,1,1.0,1228.0
3,41,2,1.0,1336.0
3,41,3,1.0,1074.0
3,41,4,1.0,1240.0
3,42,0,1.0,1795.0
3,42,3,2.0,1839.0
3,42,7,2.0,3082.5
3,42,8,4.0,2361.0
3,42,9,1.0,4310.0
3,42,11,5.0,1509.4
3,42,12,2.0,1969.0
3,42,13,1.0,1579.0
3,42,14,2.0,2164.0
3,42,15,2.0,2929.0
3,42,16,1.0,3716.0
3,42,17,3.0,2187.3
3,42,18,3.0,2012.3
3,42,19,6.0,1988.3
3,42,20,2.0,1671.0
3,42,21,1.0,1675.0
3,42,22,1.0,2395.0
3,42,23,2.0,1869.5
3,43,0,4.0,1880.8
3,43,2,1.0,1421.0
3,43,3,1.0,1436.0
3,43,5,1.0,1478.0
3,43,6,3.0,2208.3
3,43,7,7.0,2197.0
3,43,8,1.0,2573.0
3,43,10,1.0,2118.0
3,43,11,4.0,1989.2
3,43,12,4.0,2314.2
3,43,14,2.0,2037.0
3,43,15,8.0,2431.8
3,43,16,5.0,2698.0
3,43,17,7.0,2735.3
3,43,18,8.0,2200.8
3,43,19,11.0,2131.0
3,43,20,1.0,2027.0
3,43,21,4.0,1739.5
3,43,22,3.0,1456.7
3,43,23,6.0,1602.5
3,44,10,3.0,2071.7
3,44,11,1.0,1786.0
3,44,12,2.0,3571.5
3,44,14,1.0,2412.0
3,44,15,4.0,2671.0
3,44,17,3.0,3080.3
3,44,19,2.0,2023.0
3,44,20,1.0,1718.0
3,44,22,4.0,2383.5
3,45,0,1.0,2185.0
3,45,1,2.0,1988.0
3,45,10,1.0,1914.0
3,46,2,1.0,2166.0
3,46,8,1.0,3340.0
3,46,11,2.0,2051.5
3,46,14,1.0,1884.0
3,46,16,1.0,3068.0
3,46,17,1.0,3614.0
3,46,18,1.0,2312.0
3,46,19,1.0,2061.0
3,46,23,2.0,2355.0
3,48,1,1.0,3001.0
3,48,8,1.0,3190.0
3,48,11,1.0,2339.0
3,48,13,1.0,2254.0
3,48,14,1.0,2986.0
3,48,15,1.0,2794.0
3,48,18,1.0,2322.0
3,48,19,1.0,2012.0
3,50,9,2.0,2487.0
3,50,13,1.0,2173.0
3,52,18,1.0,16550.0
3,54,21,1.0,1884.0
3,56,1,1.0,2358.0
3,56,2,1.0,1756.0
3,56,3,15.0,2111.0
3,56,4,57.0,1924.7
3,56,5,40.0,1806.8
3,56,6,53.0,2146.2
3,56,7,27.0,2811.1
3,56,8,18.0,2805.4
3,56,9,15.0,2557.8
3,56,10,22.0,2412.8
3,56,11,21.0,2354.3
3,56,12,22.0,2565.8
3,56,13,10.0,2643.5
3,56,14,15.0,3733.9
3,56,15,20.0,3935.5
3,56,16,13.0,4491.6
3,56,17,11.0,3616.9
